,growth_collection,processing,preparation,material,energy,things,buildings,infrastructure,inhabited,waste,sleep,hygiene_grooming,childcare,adultcare,moving_things,moving_people,organization,education,meals,active_recreation,religious,social,interactive,passive,work_employed,work_other,unknown
"('ISR', 2)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('ISR', 3)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('ISR', 4)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('ISR', 5)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('ISR', 6)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('ISR', 7)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('ISR', 8)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('ISR', 9)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('ISR', 10)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('ISR', 11)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('ISR', 12)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('ISR', 13)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('ISR', 14)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('ISR', 15)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('ISR', 16)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('ISR', 17)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('ISR', 18)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('JOR', 0)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('JOR', 1)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('JOR', 2)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('JOR', 3)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('JOR', 4)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('JOR', 5)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('JOR', 6)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('JOR', 7)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('JOR', 8)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('JOR', 9)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('JOR', 10)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('JOR', 11)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('JOR', 12)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('JOR', 13)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('JOR', 14)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('JOR', 15)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('JOR', 16)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('JOR', 17)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('JOR', 18)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('KWT', 0)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('KWT', 1)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('KWT', 2)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('KWT', 3)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('KWT', 4)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('KWT', 5)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('KWT', 6)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('KWT', 7)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('KWT', 8)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('KWT', 9)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('KWT', 10)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('KWT', 11)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('KWT', 12)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('KWT', 13)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('KWT', 14)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('KWT', 15)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('KWT', 16)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('KWT', 17)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('KWT', 18)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('LBN', 0)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('LBN', 1)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('LBN', 2)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('LBN', 3)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('LBN', 4)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('LBN', 5)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('LBN', 6)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('LBN', 7)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('LBN', 8)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('LBN', 9)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('LBN', 10)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('LBN', 11)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('LBN', 12)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('LBN', 13)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('LBN', 14)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('LBN', 15)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('LBN', 16)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('LBN', 17)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('LBN', 18)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('OMN', 0)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('OMN', 1)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('OMN', 2)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('OMN', 3)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('OMN', 4)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('OMN', 5)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('OMN', 6)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('OMN', 7)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('OMN', 8)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('OMN', 9)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('OMN', 10)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('OMN', 11)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('OMN', 12)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('OMN', 13)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('OMN', 14)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('OMN', 15)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('OMN', 16)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('OMN', 17)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('OMN', 18)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('PSE', 0)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('PSE', 1)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('PSE', 2)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('PSE', 3)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('PSE', 4)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('PSE', 5)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('PSE', 6)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('PSE', 7)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('PSE', 8)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('PSE', 9)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('PSE', 10)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('PSE', 11)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('PSE', 12)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('PSE', 13)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('PSE', 14)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('PSE', 15)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('PSE', 16)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('PSE', 17)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('PSE', 18)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('QAT', 0)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('QAT', 1)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('QAT', 2)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('QAT', 3)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('QAT', 4)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('QAT', 5)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('QAT', 6)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('QAT', 7)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('QAT', 8)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('QAT', 9)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('QAT', 10)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('QAT', 11)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('QAT', 12)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('QAT', 13)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('QAT', 14)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('QAT', 15)",0.0026827773969089995,0,0,2.8119238390999998e-05,0,2.8119238390999998e-05,2.8119238390999998e-05,0,1.4312187205000001e-05,0,0,0,0,0,0,0,2.8624374410000002e-05,0.413917,0,0,0,0,0,0,0,0,0
"('QAT', 16)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('QAT', 17)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('QAT', 18)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('SAU', 0)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
